category,address_raw,address_processed,address_reversed,longitude,latitude
AI-generated Address,"9101 España Blvd., Barangay 461, Manila City","9101 España Boulevard, Barangay 461, Manila City","España Boulevard, Barangay 462, Sampaloc, Fourth District, Manila, Capital District, Metro Manila, 1015, Pilipinas",120.9880423,14.6054991
AI-generated Address,"789 Davao Road, Barangay Buhangin, Davao City","789 Davao Road, Barangay Buhangin, Davao City","Carlos P. Garcia Highway, Sandawa Village Phase 2, Santa Teresita, Buhangin, Davao City, Davao Region, 8000, Pilipinas",125.6163399,7.1097592
AI-generated Address,"789 Davao Road, Barangay Buhangin, Davao City","789 Davao Road, Buhangin, Davao City","Carlos P. Garcia Highway, Sandawa Village Phase 2, Santa Teresita, Buhangin, Davao City, Davao Region, 8000, Pilipinas",125.6163399,7.1097592
AI-generated Address,"234 Bacolod Street, Barangay Mandalagan, Bacolod City","Bacolod Street, Barangay Mandalagan, Bacolod City","AMA Computer College - Bacolod Campus, 21st Street, Sibuyas, Barangay 5, Downtown, Bacolod-1, Bacolod, Western Visayas, 6100, Pilipinas",122.9571799,10.6822441
AI-generated Address,"25 Taft Avenue, Barangay 710, Manila City","25 Taft Avenue, Barangay 710, Manila City","Taft Avenue, Barangay 657, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.9807926,14.5897443
AI-generated Address,"25 Taft Avenue, Barangay 710, Manila City","Taft Avenue, Barangay 710, Manila City","Taft Avenue, Barangay 657, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.9807926,14.5897443
AI-generated Address,"25 Taft Avenue, Barangay 710, Manila City","25 Taft Avenue, Barangay 710, Manila City.","Taft Avenue, Barangay 657, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.9807926,14.5897443
AI-generated Address,"Lot 5, Purok 6, Barangay San Isidro, Davao City","Barangay San Isidro, Davao City","San Isidro, Davao City, Davao Region, 8000, Pilipinas",125.6365479,7.2586906
AI-generated Address,"Lot 5, Purok 6, Barangay San Isidro, Davao City","Barangay San Isidro, Davao City.","San Isidro, Davao City, Davao Region, 8000, Pilipinas",125.6365479,7.2586906
AI-generated Address,"Lot 5, Block 12, Phase 2, UP Village, Quezon City","Quezon City, UP Village","UP Village, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1101, Pilipinas",121.0568891,14.648845
AI-generated Address,"Lot 5, Block 12, Phase 2, UP Village, Quezon City","UP Village, Quezon City","UP Village, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1101, Pilipinas",121.0568891,14.648845
AI-generated Address,"Lot 5, Block 12, Phase 2, UP Village, Quezon City","Phase 2, UP Village, Quezon City","UP Village, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1101, Pilipinas",121.0568891,14.648845
AI-generated Address,"45 Mabini Street, Barangay Poblacion, Makati City","Mabini Street, Poblacion, Makati City","A. Mabini Street, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.0303442,14.5696341
AI-generated Address,"25 Dapitan Street, Barangay Santa Mesa, Manila City","Barangay Santa Mesa, Manila City","Santa Teresita Barangay Sports Centre, Mayon Street, Santa Teresita, Santa Mesa Heights, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1114, Pilipinas",120.9997435,14.6224602
AI-generated Address,"123 Mabini Street, Barangay Poblacion, Makati City","Mabini Street, Poblacion, Makati City","A. Mabini Street, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.0303442,14.5696341
AI-generated Address,"Block 12 Lot 5, United San Pedro Subdivision, San Pedro, Laguna","United San Pedro Subdivision, San Pedro, Laguna","United San Pedro Subdivision, Sitio Maharlika, San Pedro, Laguna, Calabarzon, 4023, Pilipinas",121.04928164945063,14.3634466
AI-generated Address,"Block 12 Lot 5, United San Pedro Subdivision, San Pedro, Laguna","United San Pedro Subdivision, San Pedro, Laguna.","United San Pedro Subdivision, Sitio Maharlika, San Pedro, Laguna, Calabarzon, 4023, Pilipinas",121.04928164945063,14.3634466
AI-generated Address,"Brgy. Poblacion, Batangas City","Barangay Poblacion, Batangas City","Barangay 5, Poblacion, Batangas, Calabarzon, 4200, Pilipinas",121.0609596,13.7570596
AI-generated Address,"Brgy. Poblacion, Batangas City","Brgy. Poblacion, Batangas City","Barangay 5, Poblacion, Batangas, Calabarzon, 4200, Pilipinas",121.0609596,13.7570596
AI-generated Address,"Brgy. Poblacion, Batangas City","Brgy. Poblacion, Batangas City.","Barangay 5, Poblacion, Batangas, Calabarzon, 4200, Pilipinas",121.0609596,13.7570596
AI-generated Address,"Palm Village, Makati City","Palm Village, Makati City","Palm Village, District II, Makati, Southern Manila District, Metro Manila, Pilipinas",121.041421939843,14.56162275
AI-generated Address,"Palm Village, Makati City","Palm Village, Makati City.","Palm Village, District II, Makati, Southern Manila District, Metro Manila, Pilipinas",121.041421939843,14.56162275
AI-generated Address,"Brgy. San Lorenzo, Makati City","Brgy. San Lorenzo, Makati City","San Lorenzo Barangay hall, Amorsolo Street, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1223, Pilipinas",121.01825449480717,14.54510955
AI-generated Address,"Brgy. San Lorenzo, Makati City","Barangay San Lorenzo, Makati City","San Lorenzo Barangay hall, Amorsolo Street, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1223, Pilipinas",121.01825449480717,14.54510955
AI-generated Address,"1052 España Boulevard, Sampaloc, Manila","1052 España Boulevard, Sampaloc, Manila","España Boulevard, Sampaloc, Fourth District, Manila, Capital District, Metro Manila, 1015, Pilipinas",120.9880945,14.6053585
AI-generated Address,"215 Banawe Street, Manresa, Quezon City","215 Banawe Street, Manresa, Quezon City","Banawe Street, Manresa, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1115, Pilipinas",121.000468,14.641612
AI-generated Address,"10 Aguirre Avenue, Barangay BF Homes, Parañaque City","Aguirre Avenue, BF Homes, Parañaque City.","Bridges of Hope Rehabilitation Center - Parañaque City, 364, Aguirre Avenue, BF Homes Phase 3, BF Homes, Parañaque, Southern Manila District, Metro Manila, 1700, Pilipinas",121.00570974656743,14.4567976
AI-generated Address,"Purok 6, Barangay San Miguel, Tarlac City","Barangay San Miguel, Tarlac City.","San Miguel, Capehan, Tarlac City, Tarlac, Central Luzon, 2301, Pilipinas",120.5975582,15.43242
AI-generated Address,"Purok 6, Barangay San Miguel, Tarlac City","Barangay San Miguel, Tarlac City, Tarlac.","San Miguel, Capehan, Tarlac City, Tarlac, Central Luzon, 2301, Pilipinas",120.5975582,15.43242
AI-generated Address,"Purok 6, Barangay San Miguel, Tarlac City","Purok 6, Barangay San Miguel, Tarlac City.","San Miguel, Capehan, Tarlac City, Tarlac, Central Luzon, 2301, Pilipinas",120.5975582,15.43242
AI-generated Address,"Purok 6, Barangay San Miguel, Tarlac City","Purok 6, Barangay San Miguel, Tarlac City","San Miguel, Capehan, Tarlac City, Tarlac, Central Luzon, 2301, Pilipinas",120.5975582,15.43242
AI-generated Address,"123 Maginhawa Street, Teacher's Village East, Quezon City","123 Maginhawa Street, Teachers Village East, Quezon City","Maginhawa Street, Sikatuna Village, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1101, Pilipinas",121.0611054,14.6423794
AI-generated Address,"71 Rizal Avenue, Barangay 34, Caloocan City","Rizal Avenue, Barangay, Caloocan City","Rizal Avenue Extension, Barangay 120, Zone 10, Grace Park East, District 2, Caloocan, Northern Manila District, Metro Manila, 1403, Pilipinas",120.9832087,14.6378344
AI-generated Address,"123 Mabini St., Barangay Poblacion, Makati City","Mabini Street, Poblacion, Makati City","A. Mabini Street, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.0303442,14.5696341
AI-generated Address,"123 Mabini St., Barangay Poblacion, Makati City","123 Mabini Street, Poblacion, Makati City","A. Mabini Street, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.0303442,14.5696341
AI-generated Address,"654 Pedro Gil St., Barangay Santa Ana, Manila","654 Pedro Gil Street, Barangay Santa Ana, Manila","Pedro Gil Street, Barangay 876, Santa Ana, Sixth District, Manila, Capital District, Metro Manila, 1009, Pilipinas",121.0120353,14.5813972
AI-generated Address,"654 Pedro Gil St., Barangay Santa Ana, Manila","Pedro Gil Street, Barangay Santa Ana, Manila","Pedro Gil Street, Barangay 876, Santa Ana, Sixth District, Manila, Capital District, Metro Manila, 1009, Pilipinas",121.0120353,14.5813972
AI-generated Address,"654 Pedro Gil St., Barangay Santa Ana, Manila","654 Pedro Gil Street, Barangay Santa Ana, Manila.","Pedro Gil Street, Barangay 876, Santa Ana, Sixth District, Manila, Capital District, Metro Manila, 1009, Pilipinas",121.0120353,14.5813972
AI-generated Address,"135 Katipunan Ave., Barangay Loyola Heights, Quezon City","Katipunan Avenue, Loyola Heights, Quezon City","Katipunan Avenue, Loyola Heights, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1108, Pilipinas",121.0744918,14.6346731
AI-generated Address,"888 Taft Avenue, Malate, Manila","888 Taft Avenue, Malate, Manila","Taft Avenue, Barangay 678, Barangay 694, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.9888493,14.5752385
AI-generated Address,"888 Taft Avenue, Malate, Manila","888 Taft Avenue, Malate, Manila.","Taft Avenue, Barangay 678, Barangay 694, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.9888493,14.5752385
AI-generated Address,"555 Quirino Highway, Lagro, Quezon City","555 Quirino Highway, Lagro, Quezon City","Quirino Highway, Pasong Putik Proper, 5th District, Quezon City, Eastern Manila District, Metro Manila, 1118, Pilipinas",121.0596916,14.7353386
AI-generated Address,"555 Quirino Highway, Lagro, Quezon City","Quirino Highway, Lagro, Quezon City","Quirino Highway, Pasong Putik Proper, 5th District, Quezon City, Eastern Manila District, Metro Manila, 1118, Pilipinas",121.0596916,14.7353386
AI-generated Address,"234 Mabini St., Brgy. Poblacion, Batangas City","234 Mabini Street, Barangay Poblacion, Batangas City","Mabini Street, Barangay 11, Poblacion, Batangas, Calabarzon, 4200, Pilipinas",121.057681,13.7617368
AI-generated Address,"234 Mabini St., Brgy. Poblacion, Batangas City","Mabini Street, Poblacion, Batangas City.","Mabini Street, Barangay 11, Poblacion, Batangas, Calabarzon, 4200, Pilipinas",121.057681,13.7617368
AI-generated Address,"755 MacArthur Highway, Barangay San Nicolas, Tarlac City","755 MacArthur Highway, Barangay San Nicolas, Tarlac City.","MacArthur Highway, Sitio Tampoco, Salapungan, Tarlac City, Tarlac, Central Luzon, 2300, Pilipinas",120.5966442,15.5010596
AI-generated Address,"755 MacArthur Highway, Barangay San Nicolas, Tarlac City","755 MacArthur Highway, Barangay San Nicolas, Tarlac City","MacArthur Highway, Sitio Tampoco, Salapungan, Tarlac City, Tarlac, Central Luzon, 2300, Pilipinas",120.5966442,15.5010596
AI-generated Address,"890 Aurora Blvd, Cubao, Quezon City","890 Aurora Boulevard, Cubao, Quezon City","Aurora Boulevard, San Martin de Porres, Cubao, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1111, Pilipinas",121.0491157,14.6210398
AI-generated Address,"789 Roxas Blvd, Malate, Manila","789 Roxas Boulevard, Malate, Manila","Roxas Boulevard, Barangay 76, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.9873512,14.5588583
AI-generated Address,"654 Taft Ave, Malate, Manila","654 Taft Avenue, Malate, Manila","Taft Avenue, Barangay 678, Barangay 694, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.9888493,14.5752385
AI-generated Address,"432 Lopez Jaena St, Iloilo City, Iloilo","432 Lopez Jaena Street, Iloilo City, Iloilo.","Lopez Jaena Street, Sambag, Jaro, Iloilo City, Western Visayas, 5000, Pilipinas",122.5392524,10.74226
AI-generated Address,"Unit 601, Magnolia Residences, New Manila, Quezon City","Unit 601, Magnolia Residences, New Manila, Quezon City","Magnolia Residences, Cubao, 4th District, Quezon City, Eastern Manila District, Metro Manila, Pilipinas",121.03916654287616,14.61430795
AI-generated Address,"Lot 10, Block 3, Barangay Sto. Niño, Parañaque City","Barangay Sto. Niño, Paranaque City","Newport City Bus Station, NAIA Road, Airport Village, Vitalez, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, 1705, Pilipinas",121.0122689,14.5101349
AI-generated Address,"Lot 10, Block 3, Barangay Sto. Niño, Parañaque City","Barangay Sto. Niño, Parañaque City","Newport City Bus Station, NAIA Road, Airport Village, Vitalez, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, 1705, Pilipinas",121.0122689,14.5101349
AI-generated Address,"Lot 10, Block 3, Barangay Sto. Niño, Parañaque City","Barangay Sto. Niño, Parañaque City.","Newport City Bus Station, NAIA Road, Airport Village, Vitalez, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, 1705, Pilipinas",121.0122689,14.5101349
AI-generated Address,"78 Acacia Street, Barangay 10, Bacolod City","Acacia Street, Barangay 10, Bacolod City","Bacolod City Tourism Office, Father Mauricio Ferrero Street, Malipayon, Barangay 12, Downtown, Bacolod, Western Visayas, 6100, Pilipinas",122.94527395,10.6703929
AI-generated Address,"78 Acacia Street, Barangay 10, Bacolod City","Acacia Street, Barangay 10, Bacolod City.","Bacolod City Tourism Office, Father Mauricio Ferrero Street, Malipayon, Barangay 12, Downtown, Bacolod, Western Visayas, 6100, Pilipinas",122.94527395,10.6703929
AI-generated Address,"123 A. Mabini Street, Poblacion, Makati City","123 A. Mabini Street, Poblacion, Makati City","A. Mabini Street, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.0303442,14.5696341
AI-generated Address,"123 A. Mabini Street, Poblacion, Makati City","A. Mabini Street, Poblacion, Makati City","A. Mabini Street, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.0303442,14.5696341
AI-generated Address,"127 Maginhawa St., Diliman, Quezon City","127 Maginhawa Street, Diliman, Quezon City","Globo Asiatico Enterprise Inc., 127, Maginhawa Street, Teachers Village East, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1101, Pilipinas",121.06119,14.6439956
AI-generated Address,"3 Malvar St., Batangas City, Batangas","Malvar Street, Batangas City, Batangas","Governor Malvar Street, 2, Santo Tomas, Batangas, Calabarzon, 4234, Pilipinas",121.141058,14.1087922
AI-generated Address,"3 Malvar St., Batangas City, Batangas","3 Malvar Street, Batangas City, Batangas","Governor Malvar Street, 2, Santo Tomas, Batangas, Calabarzon, 4234, Pilipinas",121.141058,14.1087922
AI-generated Address,"Block 7 Lot 15, Paseo de Sta. Rosa, Barangay Don Jose, Santa Rosa, Laguna","Paseo de Santa Rosa, Don Jose, Santa Rosa, Laguna","Paseo 5, Embarcadero Drive, Don Jose, Santa Rosa, Laguna, Calabarzon, 4026, Pilipinas",121.06297627553288,14.24753005
AI-generated Address,"45 Lacson St., Poblacion, Bacolod City","45 Lacson Street, Poblacion, Bacolod City","Lacson Street, Barangay 9, Downtown, Bacolod-1, Bacolod, Western Visayas, 6100, Pilipinas",122.9530102,10.6760458
AI-generated Address,"45 Lacson St., Poblacion, Bacolod City","Lacson Street, Poblacion, Bacolod City","Lacson Street, Barangay 9, Downtown, Bacolod-1, Bacolod, Western Visayas, 6100, Pilipinas",122.9530102,10.6760458
AI-generated Address,"45 Lacson St., Poblacion, Bacolod City","45 Lacson Street, Poblacion, Bacolod City.","Lacson Street, Barangay 9, Downtown, Bacolod-1, Bacolod, Western Visayas, 6100, Pilipinas",122.9530102,10.6760458
AI-generated Address,"145 Tandang Sora Avenue, Old Balara, Quezon City","145 Tandang Sora Avenue, Old Balara, Quezon City","Tandang Sora Avenue, Matandang Balara, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1119, Pilipinas",121.0735647,14.6636339
AI-generated Address,"145 Tandang Sora Avenue, Old Balara, Quezon City","145 Tandang Sora Avenue, Old Balara, Quezon City.","Tandang Sora Avenue, Matandang Balara, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1119, Pilipinas",121.0735647,14.6636339
